# Positions
$ 10^{-2} $ & $ 10^2 $ & $ 0.43185737184234 $ & $ 0.37795734417351 $ \\
$ 10^{-3} $ & $ 10^3 $ & $ 0.43185799532560 $ & $ 0.37795822058899 $ \\
$ 10^{-4} $ & $ 10^4 $ & $ 0.43185799595603 $ & $ 0.37795822148644 $ \\
$ 10^{-5} $ & $ 10^5 $ & $ 0.43185799595666 $ & $ 0.37795822148734 $ \\

# Velocities
$ 10^{-2} $ & $ 10^2 $ & $ -1.31717391316800 $ & $ 0.00500726224126 $ \\
$ 10^{-3} $ & $ 10^3 $ & $ -1.31717199808150 $ & $ 0.00501093722335 $ \\
$ 10^{-4} $ & $ 10^4 $ & $ -1.31717199614586 $ & $ 0.00501094101100 $ \\
$ 10^{-5} $ & $ 10^5 $ & $ -1.31717199614392 $ & $ 0.00501094101480 $ \\

# Total energy
$ 10^{-2} $ & $ 10^2 $ & $ -0.87500067365743 $ & $ 0.00000067365743 $ \\
$ 10^{-3} $ & $ 10^3 $ & $ -0.87500000070510 $ & $ 0.00000000070510 $ \\
$ 10^{-4} $ & $ 10^4 $ & $ -0.87500000000070 $ & $ 0.00000000000070 $ \\
$ 10^{-5} $ & $ 10^5 $ & $ -0.87500000000000 $ & $ 0.00000000000000 $ \\

# Positions
$ 10^{-2} $ & $ 271 $ & $ 1.01250056194145 $ & $ -0.01288124915577 $ \\
$ 10^{-3} $ & $ 2714 $ & $ 1.00001285750724 $ & $ -0.00005186461110 $ \\
$ 10^{-4} $ & $ 27141 $ & $ 1.00000001268312 $ & $ 0.00000951802162 $ \\
$ 10^{-5} $ & $ 271408 $ & $ 1.00000000001255 $ & $ -0.00000047055301 $ \\

# Velocities
$ 10^{-2} $ & $ 271 $ & $ 0.02611893290710 $ & $ 0.49386323003979 $ \\
$ 10^{-3} $ & $ 2714 $ & $ 0.00010379731633 $ & $ 0.49999394205265 $ \\
$ 10^{-4} $ & $ 27141 $ & $ -0.00001903603621 $ & $ 0.49999999385339 $ \\
$ 10^{-5} $ & $ 271408 $ & $ 0.00000094110595 $ & $ 0.49999999999367 $ \\

# Total energy
$ 10^{-2} $ & $ 271 $ & $ -0.86528230999542 $ & $ 0.00971769000458 $ \\
$ 10^{-3} $ & $ 2714 $ & $ -0.87499016488154 $ & $ 0.00000983511846 $ \\
$ 10^{-4} $ & $ 27141 $ & $ -0.87499999016370 $ & $ 0.00000000983630 $ \\
$ 10^{-5} $ & $ 271408 $ & $ -0.87499999999006 $ & $ 0.00000000000994 $ \\

